tweets,features,sentiment
"RT @ANI: The most important thing is #NoConfidenceMotion was defeated and the opposition was given a befitting reply that BJP, NDA &amp; NDA+ a…","['noconfidencemotion', 'defeated', 'opposition', 'befitting', 'reply', 'bjp', 'nda']",negative
"RT @ANI: The most important thing is #NoConfidenceMotion was defeated and the opposition was given a befitting reply that BJP, NDA &amp; NDA+ a…","['noconfidencemotion', 'defeated', 'opposition', 'befitting', 'reply', 'bjp', 'nda']",negative
The most important thing is #NoConfidenceMotion was defeated and the opposition was given a befitting reply that BJ… https://t.co/feVLfJh1cd,"['noconfidencemotion', 'defeated', 'opposition', 'befitting', 'reply']",negative
"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…","['initiating', 'noconfidencemotion', 'comprehensively', 'exposed', 'injustice', 'ap', 'behalf', 'cr', 'people', 'ap']",positive
RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…,"['fight', 'majority', 'morality', 'provisions', 'act', 'promises', 'people', 'andhra', 'pradesh']",negative
"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…","['thank', 'national', 'regional', 'parties', 'supported', 'fight', 'justice', 'inspite', 'political']",positive
Congress lost #NoConfidenceMotion brought by TDP and it turns out that Lok Sabha saw the most productive session since the year 2000.,"['congress', 'lost', 'noconfidencemotion', 'brought', 'tdp', 'lok', 'sabha', 'productive', 'session']",positive
"RT @ncbn: Initiating the #NoConfidenceMotion, @jaygalla comprehensively exposed injustice done to AP. On behalf of 5 Cr people of AP, we de…","['initiating', 'noconfidencemotion', 'comprehensively', 'exposed', 'injustice', 'ap', 'behalf', 'cr', 'people', 'ap']",positive
RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…,"['fight', 'majority', 'morality', 'provisions', 'act', 'promises', 'people', 'andhra', 'pradesh']",negative
RT @ncbn: This is a fight between majority and morality. We want the provisions of the Act and promises made to people of Andhra Pradesh du…,"['fight', 'majority', 'morality', 'provisions', 'act', 'promises', 'people', 'andhra', 'pradesh']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @ncbn: I want to thank all the national and regional parties who supported us in our fight for justice, inspite of all the political bar…","['thank', 'national', 'regional', 'parties', 'supported', 'fight', 'justice', 'inspite', 'political']",positive
"RT @dhaval241086: First NDA defeated UPA in Lok Sabha in #NoConfidenceMotion by getting even more votes than actual NDA tally

Now NDA has…","['nda', 'defeated', 'upa', 'lok', 'sabha', 'noconfidencemotion', 'getting', 'votes', 'actual', 'nda', 'tally', 'nda']",negative
"RT @MomentumCV: Non, Madame! President Macron would have preferred to be jollying with Boris Johnson. Mrs Maybot is a dangerous joke. We kn…","['president', 'macron', 'preferred', 'jollying', 'boris', 'johnson', 'maybot', 'dangerous', 'joke']",negative
RT @BJP4India: We cannot thank you enough for the entertainment! #NoConfidenceMotion https://t.co/egtgpnvuYX,"['thank', 'noconfidencemotion']",positive
"RT @MomentumCV: Non, Madame! President Macron would have preferred to be jollying with Boris Johnson. Mrs Maybot is a dangerous joke. We kn…","['president', 'macron', 'preferred', 'jollying', 'boris', 'johnson', 'maybot', 'dangerous', 'joke']",negative
"RT @MomentumCV: Non, Madame! President Macron would have preferred to be jollying with Boris Johnson. Mrs Maybot is a dangerous joke. We kn…","['president', 'macron', 'preferred', 'jollying', 'boris', 'johnson', 'maybot', 'dangerous', 'joke']",negative
RT @AjaySengupta3: @latpot10 @narendramodi Again @BJP4India 's #MoralLoss in d house ~ dis time in d #RajyaSabha ~ n d player is again @PMO…,"['moralloss', 'house', 'dis', 'time', 'rajyasabha', 'player']",negative
"RT @sardesairajdeep: From French president interview to @IndiaToday: a)generally pricing details are not revealed for commercial, strategic…","['french', 'president', 'interview', 'pricing', 'details', 'revealed', 'commercial']",positive
"RT @MANJULtoons: #NoConfidenceMotion #NoConfidencePolitics
My #cartoon for @firstpost
Details: https://t.co/lUcHOuCGYh https://t.co/LKGMHdN…","['noconfidencemotion', 'noconfidencepolitics', 'cartoon']",negative
"RT @iamKavithaRao: #RahulGandhi  speech in #NoConfidenceMotion discussion : 
You can call me things, You can call me Pappu, but I do not hv…","['rahulgandhi', 'speech', 'noconfidencemotion', 'discussion', 'call', 'call', 'pappu']",positive
"RT @officekiran: Parliament water logged! Looks like even nature is pained at the way things are being run in the country! 
#NoConfidenceMo…","['parliament', 'water', 'looks', 'nature', 'pained', 'run']",negative
RT @officekiran: Birds of a feather flock together!   How well has @INLDofficial managed to fool the people of Haryana all these years is n…,"['birds', 'feather', 'flock', 'managed', 'fool', 'people', 'haryana']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @abceducationias: Read about the no-confidence vote in #India in 15 years:

https://t.co/umdGZH8g4b …

#NoConfidenceMotion #Vote #Congre…","['read', 'vote', 'india', 'noconfidencemotion', 'vote']",positive
RT @ank00500: #NoConfidenceMotion stys defeated.The Nation trusts in d able leadership of PM Sh @narendramodi ji. It is d victory of d ppl…,"['noconfidencemotion', 'stys', 'nation', 'trusts', 'able', 'leadership', 'pm', 'sh', 'ji', 'victory']",positive
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
RT @ETNOWlive: It's been the most productive session for LokSabha since 2000. And credit goes to Modi govt for allowing #NoConfidenceMotion…,"['productive', 'session', 'loksabha', 'credit', 'goes', 'modi', 'govt', 'allowing']",positive
"RT @DrJitendraSingh: PM Sh @narendramodi responded in his inimitable style, supported by facts figures and statistics, during his nearly tw…","['pm', 'sh', 'responded', 'inimitable', 'style', 'supported', 'figures', 'statistics', 'nearly']",positive
RT @ETNOWlive: It's been the most productive session for LokSabha since 2000. And credit goes to Modi govt for allowing #NoConfidenceMotion…,"['productive', 'session', 'loksabha', 'credit', 'goes', 'modi', 'govt', 'allowing']",positive
It's been the most productive session for LokSabha since 2000. And credit goes to Modi govt for allowing… https://t.co/cTFIdRTUiw,"['productive', 'session', 'loksabha', 'credit', 'goes', 'modi', 'govt']",positive
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
RT @PuriVirender: Congress came 2 parliament with set mind &amp; strategy 2 not allow parliament 2 function properly &amp; bar introduction of #Tri…,"['congress', 'parliament', 'set', 'mind', 'strategy', 'allow', 'parliament', 'function', 'properly', 'bar', 'introduction']",neutral
RT @ETNOWlive: #IndiaDevelopmentDebate | Govt very smartly got a lot of legislative business done this #MonsoonSession. While the oppositio…,"['indiadevelopmentdebate', 'govt', 'smartly', 'lot', 'legislative', 'business', 'monsoonsession']",positive
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @MyFellowIndians: Forget the #NoConfidenceMotion tomorrow, 
RT if you have #NoConfidence  in @narendramodi to

To revive the economy
To…","['forget', 'noconfidencemotion', 'tomorrow', 'noconfidence', 'revive', 'economy']",positive
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
#IndiaDevelopmentDebate | Govt very smartly got a lot of legislative business done this #MonsoonSession. While the… https://t.co/HsBB8UQxB7,"['indiadevelopmentdebate', 'govt', 'smartly', 'lot', 'legislative', 'business', 'monsoonsession']",positive
"#IndiaDevelopmentDebate|#MonsoonSession
@syedzafarBJP calls the #NoConfidenceMotion unwarranted. Says @INCIndia fel… https://t.co/jcPCpLla8p","['calls', 'noconfidencemotion', 'unwarranted']",positive
"RT @ETNOWlive: #IndiaDevelopmentDebate | #MonsoonSession was productive because govt ceded to the demand of having a #NoConfidenceMotion, u…","['indiadevelopmentdebate', 'monsoonsession', 'productive', 'govt', 'ceded', 'demand', 'noconfidencemotion']",negative
#IndiaDevelopmentDebate | #MonsoonSession was productive because govt ceded to the demand of having a… https://t.co/Xv7CNz3BW6,"['indiadevelopmentdebate', 'monsoonsession', 'productive', 'govt', 'ceded', 'demand']",negative
RT @AjaySengupta3: @latpot10 @narendramodi Again @BJP4India 's #MoralLoss in d house ~ dis time in d #RajyaSabha ~ n d player is again @PMO…,"['moralloss', 'house', 'dis', 'time', 'rajyasabha', 'player']",negative
RT @manickamtagore: Federal Front gets exposed again @bjd_odisha &amp; @trspartyonline will be the friendly parties which will help #Mr56 whene…,"['federal', 'front', 'exposed', 'friendly', 'parties', 'help', 'mr56']",positive
Did country not waste millions on their #NoConfidenceMotion to obtain special status for state? People of… https://t.co/qYFfq3aRwa,"['country', 'waste', 'millions', 'noconfidencemotion', 'obtain', 'special', 'status', 'people']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
RT @PuriVirender: Congress came 2 parliament with set mind &amp; strategy 2 not allow parliament 2 function properly &amp; bar introduction of #Tri…,"['congress', 'parliament', 'set', 'mind', 'strategy', 'allow', 'parliament', 'function', 'properly', 'bar', 'introduction']",neutral
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
"RT @AnanthKumar_BJP: #NoConfidenceMotion moved by Shri Srinivas Kesineni was defeated with Ayes 135, Noes 330 . #Parliament reposed full fa…","['noconfidencemotion', 'moved', 'shri', 'srinivas', 'kesineni', 'defeated', 'ayes', 'noes', 'parliament', 'reposed']",negative
RT @PuriVirender: Congress came 2 parliament with set mind &amp; strategy 2 not allow parliament 2 function properly &amp; bar introduction of #Tri…,"['congress', 'parliament', 'set', 'mind', 'strategy', 'allow', 'parliament', 'function', 'properly', 'bar', 'introduction']",neutral
RT @PuriVirender: Congress came 2 parliament with set mind &amp; strategy 2 not allow parliament 2 function properly &amp; bar introduction of #Tri…,"['congress', 'parliament', 'set', 'mind', 'strategy', 'allow', 'parliament', 'function', 'properly', 'bar', 'introduction']",neutral
